Director,PA,BB,AB,OUTS,H,1B,2B,3B,HR,BA,OBP,SLG,OPS,WAR,WAR/PA,Scaled WAR,Scaled WAR/PA,Average Composite Score,Bucket,Composite Score+,Standard Deviation,Coefficient of Variation,Adjusted StDev,Best 2 Film Run Score,Best 2 Film Run Titles,Best 3 Film Run Score,Best 3 Film Run Titles,Best 5 Film Run Score,Best 5 Film Run Titles,Best Top 2 Overall Score,Out Rate,BB Rate,1B Rate,2B Rate,3B Rate,HR Rate,XBH,XBH Rate,Eligible,Career_Value,Rate_Quality,Peak,Profile,Strength
Tim Story,14,0,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,-354.3,-25.31,-35.72,-2.55,29.69,OUT,55.5,10.8,0.365,12.1,44.0,Hurricane Season → Think Like a Man,39.9,Hurricane Season → Think Like a Man → Ride Along,34.8,Fantastic Four → Fantastic Four: Rise of the Silver Surfer → Hurricane Season → Think Like a Man → Ride Along,45.8,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-1.9728625378717937,-2.111405147392018,-2.3716396386631438,-1.5976477303111325,-2.0321495039375552
Todd Field,3,0,3,0,3,1,2,0,0,1.0,1.0,1.667,2.667,72.4,24.13,7.3,2.43,79.13,1B,145.9,3.0,0.037599999999999995,11.0,78.3,In the Bedroom → Little Children,79.1,In the Bedroom → Little Children → Tar,,,80.9,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2,0.6666666666666666,True,0.48405990078030364,1.5032538563583784,0.37034947702870114,1.5538568414258624,0.9243901718660334
Todd Phillips,11,2,9,7,2,1,1,0,0,0.222,0.364,0.333,0.697,-63.9,-5.81,-6.44,-0.59,49.19,OUT,91.9,19.7,0.4003,18.5,72.8,War Dogs → Joker,59.0,The Hangover Part III → War Dogs → Joker,52.4,Due Date → The Hangover Part II → The Hangover Part III → War Dogs → Joker,82.7,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,1,0.09090909090909091,True,-0.9992897669385905,-0.685720467514738,-0.8329537279417448,-0.8120712382092957,-0.8418697265875571
Tom Harper,8,3,5,4,1,1,0,0,0,0.2,0.5,0.2,0.7,-49.5,-6.19,-4.99,-0.62,48.81,OUT,92.3,19.2,0.39299999999999996,17.9,66.4,Wild Rose → The Aeronauts,53.2,War Book → The Woman in Black 2: Angel of Death → Wild Rose,50.5,The Borrowers → War Book → The Woman in Black 2: Angel of Death → Wild Rose → The Aeronauts,76.9,0.5,0.375,0.125,0.0,0.0,0.0,0,0.0,True,-0.9132583603952222,-0.7135030407636287,-1.1256894668144175,-0.8308885816122962,-0.8999533513355374
Tom Hooper,7,2,5,1,4,3,1,0,0,0.8,0.857,1.0,1.857,58.6,8.37,5.91,0.84,63.37,BB,119.3,24.9,0.3935,21.1,81.3,The Damned United → The King's Speech,80.7,Longford → The Damned United → The King's Speech,75.3,Longford → The Damned United → The King's Speech → Les Miserables → The Danish Girl,83.6,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,1,0.14285714285714285,True,0.40739437321855043,0.3510081868780739,0.546274604756825,0.6969992186654532,0.48593885360738054
Tom Six,4,0,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,-183.0,-45.75,-18.45,-4.61,9.25,OUT,17.4,15.6,1.6849,15.7,18.5,I Love Dries → The Human Centipede (First Sequence),12.3,I Love Dries → The Human Centipede (First Sequence) → The Human Centipede 2 (Full Sequence),,,32.4,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-1.4968845521554524,-3.6058151400428704,-4.07410624196926,-1.5976477303111325,-2.6885752572118946
Tommy Wiseau,2,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,-49.8,-24.9,-5.02,-2.51,30.1,OUT,56.6,15.6,0.5168,15.7,30.1,The Room → Big Shark,,,,,41.1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-0.9151565424748775,-2.0814292130971626,-3.1031928161921414,-1.5976477303111325,-1.8902320161270156
Tony Richardson,15,4,11,8,3,3,0,0,0,0.273,0.467,0.273,0.739,-46.4,-3.09,-4.68,-0.31,51.91,OUT,82.0,15.0,0.2882,15.2,74.7,A Taste of Honey → The Loneliness of the Long Distance Runner,71.1,The Entertainer → A Taste of Honey → The Loneliness of the Long Distance Runner,62.4,Look Back in Anger → The Entertainer → A Taste of Honey → The Loneliness of the Long Distance Runner → Tom Jones,77.8,0.5333333333333333,0.26666666666666666,0.2,0.0,0.0,0.0,0,0.0,True,-0.8932994221328379,-0.48685573268057386,-0.21614400480485352,-0.7283516708311355,-0.5894100951774353
Tony Scott,16,5,11,7,4,3,1,0,0,0.364,0.563,0.455,1.017,9.0,0.56,0.91,0.06,55.56,BB,98.6,14.0,0.2528,14.5,78.5,True Romance → Crimson Tide,71.2,The Last Boy Scout → True Romance → Crimson Tide,64.2,True Romance → Crimson Tide → The Fan → Enemy of the State → Spy Game,81.5,0.4375,0.3125,0.1875,0.0625,0.0,0.0,1,0.0625,True,-0.010783441002162856,-0.21999680542149316,-0.11220232377946497,-0.41264887816856255,-0.1688145902346009
Tyler Perry,31,0,31,31,0,0,0,0,0,0.0,0.0,0.0,0.0,-910.5,-29.37,-91.8,-2.96,25.63,OUT,48.6,12.4,0.4833,12.9,39.4,Tyler Perry's A Madea Homecoming → A Jazzman's Blues,36.6,The Six Triple Eight → Tyler Perry's Duplicity → Straw,32.7,Madea's Family Reunion → Daddy's Little Girls → Why Did I Get Married? → Meet the Browns → The Family That Preys,51.6,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-2.993347268591787,-2.4082400089459544,-2.4686893315935983,-1.5976477303111325,-2.4367660617746507
Uwe Boll,27,0,27,27,0,0,0,0,0,0.0,0.0,0.0,0.0,-1019.9,-37.77,-102.83,-3.81,17.23,OUT,32.4,12.1,0.6998000000000001,12.6,36.2,Attack on Darfur → Rampage,35.3,Attack on Darfur → Rampage → Stoic,30.1,Attack on Darfur → Rampage → Stoic → Max Schmeling → The Final Storm,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,True,-3.1516827870336313,-3.022381101816168,-2.7620638938061695,-1.5976477303111325,-2.7111456310779003
Victor Fleming,19,7,12,9,3,0,3,0,0,0.25,0.526,0.5,1.026,32.5,1.71,3.28,0.17,56.71,BB,97.3,14.3,0.2516,14.6,87.2,The Wizard of Oz → Gone with the Wind,76.5,Test Pilot → The Wizard of Oz → Gone with the Wind,72.8,Captains Courageous → Test Pilot → The Wizard of Oz → Gone with the Wind → Dr. Jekyll and Mr. Hyde,87.6,0.47368421052631576,0.3684210526315789,0.0,0.15789473684210525,0.0,0.0,3,0.15789473684210525,True,0.23187691172446248,-0.1359179653261664,0.39015104799120304,-0.5155181618621549,0.0300177118111669
Vincente Minnelli,34,7,27,18,9,8,1,0,0,0.333,0.471,0.37,0.841,60.3,1.77,6.08,0.18,56.77,BB,89.1,12.4,0.2183,12.8,74.4,An American in Paris → The Bad and the Beautiful,69.3,The Bad and the Beautiful → The Story of Three Loves → The Band Wagon,66.4,"An American in Paris → The Bad and the Beautiful → The Story of Three Loves → The Band Wagon → The Long, Long Trailer",82.6,0.5294117647058824,0.20588235294117646,0.23529411764705882,0.029411764705882353,0.0,0.0,1,0.029411764705882353,True,0.417222786481324,-0.1315312432342363,-0.08128533343878899,-0.5867842462092111,-0.04539415746570133
Vittorio De Sica,27,2,25,12,13,8,2,3,0,0.52,0.556,0.84,1.396,169.5,6.28,17.09,0.63,61.28,BB,96.5,18.2,0.2967,17.8,91.4,Shoeshine → Bicycle Thieves,88.5,Bicycle Thieves → Miracle in Milan → Umberto D.,80.1,The Gates of Heaven → Shoeshine → Bicycle Thieves → Miracle in Milan → Umberto D.,93.7,0.4444444444444444,0.07407407407407407,0.2962962962962963,0.07407407407407407,0.1111111111111111,0.0,5,0.18518518518518517,True,0.8895104707227317,0.19820403400917572,1.039841016490749,0.04863739265032317,0.5860918823718654
Wachowskis,7,0,7,3,4,3,1,0,0,0.571,0.571,0.714,1.286,25.3,3.61,2.55,0.36,58.61,BB,106.3,22.0,0.3757,19.4,82.3,Bound → The Matrix,76.6,Bound → The Matrix → The Matrix Reloaded,64.6,Bound → The Matrix → The Matrix Reloaded → The Matrix Revolutions → Speed Racer,88.4,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,1,0.14285714285714285,True,0.1712342939564626,0.0029949009182865484,0.13229284731457552,0.00785725041612767,0.08676367532837984
Walter Hill,22,5,17,13,4,4,0,0,0,0.235,0.409,0.235,0.644,-210.6,-9.57,-21.23,-0.97,45.43,OUT,77.4,18.0,0.39659999999999995,17.6,72.0,The Driver → The Warriors,69.9,Hard Times → The Driver → The Warriors,66.9,Hard Times → The Driver → The Warriors → The Long Riders → Southern Comfort,75.6,0.5909090909090909,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0,0.0,True,-1.5852859407023645,-0.960621718609024,-0.12706478103239094,-0.8429109816808255,-0.9160896034572282
Warren Beatty,5,2,3,2,1,1,0,0,0,0.333,0.6,0.333,0.933,-17.7,-3.54,-1.78,-0.36,51.46,OUT,88.2,17.1,0.3319,16.4,65.3,Heaven Can Wait → Reds,58.1,Heaven Can Wait → Reds → Dick Tracy,51.5,Heaven Can Wait → Reds → Dick Tracy → Bulworth → Rules Don't Apply,74.2,0.4,0.4,0.2,0.0,0.0,0.0,0,0.0,True,-0.6585585092504215,-0.5197561483700496,-0.984331312730786,-0.5114291588122589,-0.6758752498127871
Wes Anderson,13,2,11,0,11,5,5,1,0,1.0,1.0,1.636,2.636,276.2,21.25,27.85,2.14,76.25,1B,141.6,10.6,0.1394,12.1,88.3,Moonrise Kingdom → The Grand Budapest Hotel,88.4,Fantastic Mr. Fox → Moonrise Kingdom → The Grand Budapest Hotel,84.4,The Darjeeling Limited → Fantastic Mr. Fox → Moonrise Kingdom → The Grand Budapest Hotel → The Isle of Dogs,90.6,0.0,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.0,6,0.46153846153846156,True,1.2131861840086011,1.292691195945734,1.1433621989695562,1.5284654532812376,1.2786622945876505
Wes Craven,25,4,21,19,2,2,0,0,0,0.095,0.24,0.095,0.335,-404.0,-16.16,-40.73,-1.63,38.84,OUT,67.2,19.4,0.5004,18.8,67.2,Scream → Scream 2,63.3,Scream → Scream 2 → Music of the Heart,53.4,The People Under the Stairs → New Nightmare → Vampire in Brooklyn → Scream → Scream 2,78.1,0.76,0.16,0.08,0.0,0.0,0.0,0,0.0,True,-2.087629176449262,-1.4424300283726792,-0.7301308857306015,-1.231389442086877,-1.4157068698779742
Wesley Ruggles,14,1,13,13,0,0,0,0,0,0.0,0.071,0.0,0.071,-127.2,-9.09,-12.82,-0.92,45.91,OUT,78.5,8.7,0.1892,10.6,54.0,I'm No Angel → The Gilded Lily,52.0,No Man of Her Own → I'm No Angel → The Gilded Lily,49.2,I'm No Angel → The Gilded Lily → The Bride Comes Home → I Met Him in Paris → True Confession,56.4,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.0,True,-1.2945084752286986,-0.9255279418735832,-1.4345981428662382,-1.5394932606895717,-1.2862827158914794
Will Gluck,7,0,7,6,1,1,0,0,0,0.143,0.143,0.143,0.286,-66.9,-9.56,-6.75,-0.96,45.44,OUT,86.0,11.9,0.2626,13.5,59.9,Easy A → Friends with Benefits,50.9,Easy A → Friends with Benefits → Annie,48.2,Easy A → Friends with Benefits → Annie → Peter Rabbit → Peter Rabbit 2: The Runaway,67.1,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0,0.0,True,-1.0163782083733626,-0.9598905982603688,-1.3775635015241452,-1.2251069634115321,-1.1342983801404436
William A. Wellman,48,8,40,29,11,10,0,1,0,0.275,0.396,0.325,0.721,-20.6,-0.43,-2.08,-0.04,54.57,OUT,92.7,13.5,0.24789999999999998,13.7,75.6,Wings → Beggars of Life,69.8,Heroes for Sale → Midnight Mary → Wild Boys of the Road,67.1,Wings → Beggars of Life → Other Men's Women → The Public Enemy → Night Nurse,90.8,0.6041666666666666,0.16666666666666666,0.20833333333333334,0.0,0.020833333333333332,0.0,1,0.020833333333333332,True,-0.6891492102244163,-0.2923777199383397,0.04876701180145388,-0.741161005267232,-0.4158796411549928
William Dieterle,34,10,24,20,4,3,1,0,0,0.167,0.412,0.208,0.62,-96.4,-2.84,-9.72,-0.29,52.16,OUT,87.2,11.7,0.22519999999999998,12.3,72.7,The Hunchback of Notre Dame → Dr. Ehrlich's Magic Bullet,67.2,The Hunchback of Notre Dame → Dr. Ehrlich's Magic Bullet → A Dispatch from Reuters,64.7,Juarez → The Hunchback of Notre Dame → Dr. Ehrlich's Magic Bullet → A Dispatch from Reuters → The Devil and Daniel Webster,80.4,0.5882352941176471,0.29411764705882354,0.08823529411764706,0.029411764705882353,0.0,0.0,1,0.029411764705882353,True,-1.1634840927665204,-0.46857772396419844,-0.22170175432312939,-0.9283266063368238,-0.7072804186691528
William Friedkin,24,2,22,15,7,2,5,0,0,0.318,0.375,0.545,0.92,-77.0,-3.21,-7.76,-0.32,51.79,OUT,88.0,23.9,0.462,22.5,86.1,The French Connection → The Exorcist,86.0,The French Connection → The Exorcist → Sorcerer,78.9,The Boys in the Band → The French Connection → The Exorcist → Sorcerer → The Brink's Job,86.3,0.625,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.0,0.0,5,0.20833333333333334,True,-1.0694891914629672,-0.49562917686443403,0.8456507256239902,-0.5365825520061976,-0.3406578806502406
William Wyler,26,2,24,0,24,13,8,3,0,1.0,1.0,1.583,2.583,613.8,23.61,61.89,2.38,78.61,1B,127.1,8.2,0.10490000000000001,9.5,93.2,The Best Years of Our Lives → The Heiress,87.5,The Best Years of Our Lives → The Heiress → Detective Story,85.5,The Letter → The Little Foxes → Mrs. Miniver → The Best Years of Our Lives → The Heiress,93.6,0.0,0.07692307692307693,0.5,0.3076923076923077,0.11538461538461539,0.0,11,0.4230769230769231,True,1.9463470425127594,1.4652355982283176,1.187977526814893,1.4850543703242978,1.54421826807949
Wim Wenders,29,5,24,14,10,5,2,3,0,0.417,0.517,0.75,1.267,15.3,0.53,1.54,0.05,55.53,BB,96.0,21.1,0.3809,20.4,92.0,"Paris, Texas → Wings of Desire",82.4,"The State of Things → Paris, Texas → Wings of Desire",75.9,"Paris, Texas → Wings of Desire → Red Hot + Blue: A Tribute to Cole Porter → Until the End of the World → Faraway, So Close!",93.9,0.4827586206896552,0.1724137931034483,0.1724137931034483,0.06896551724137931,0.10344827586206896,0.0,5,0.1724137931034483,True,0.07047578381607002,-0.2221901664674582,0.7308610184646556,-0.15662723488181216,0.1169850011677579
Wolfgang Petersen,13,5,8,5,3,2,0,1,0,0.375,0.615,0.625,1.24,32.9,2.53,3.32,0.26,57.53,BB,99.3,16.4,0.2847,16.2,81.3,Das Boot → The NeverEnding Story,75.4,The Consequence → Das Boot → The NeverEnding Story,68.6,One or the Other of Us → The Consequence → Das Boot → The NeverEnding Story → Enemy Mine,93.5,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.0,0.07692307692307693,0.0,1,0.07692307692307693,True,0.23499381397828972,-0.07596609673645513,0.28757211461261895,-0.21935741167776054,0.07952816632697576
Wong Kar-wai,11,2,9,2,7,3,2,2,0,0.778,0.818,1.444,2.263,184.2,16.75,18.57,1.69,71.75,1B,127.1,17.1,0.2384,16.7,89.7,Happy Together → In the Mood for Love,88.5,Fallen Angels → Happy Together → In the Mood for Love,87.0,Chungking Express → Fallen Angels → Happy Together → In the Mood for Love → 2046,93.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,4,0.36363636363636365,True,0.9391351577989185,0.9636870390509769,1.2589030300180677,1.0082699211425799,1.0390420488354528
Woody Allen,51,7,44,20,24,15,8,1,0,0.545,0.608,0.773,1.381,342.0,6.71,34.48,0.68,61.71,BB,107.7,16.9,0.2747,16.8,87.1,Love and Death → Annie Hall,84.0,Broadway Danny Rose → The Purple Rose of Cairo → Hannah and Her Sisters,83.1,Zelig → Broadway Danny Rose → The Purple Rose of Cairo → Hannah and Her Sisters → Radio Days,89.0,0.39215686274509803,0.13725490196078433,0.29411764705882354,0.1568627450980392,0.0196078431372549,0.0,9,0.17647058823529413,True,1.3815369037558707,0.22964220900134136,0.9576384759349548,0.060526889953030044,0.7233866203514412
Yorgos Lanthimos,9,0,9,3,6,4,2,0,0,0.667,0.667,0.889,1.556,86.0,9.56,8.67,0.96,64.56,BB,122.5,18.9,0.2925,17.8,82.1,The Favourite → Poor Things,76.9,The Killing of a Sacred Deer → The Favourite → Poor Things,71.8,The Killing of a Sacred Deer → The Favourite → Poor Things → Kinds of Kindness → Bugonia,82.9,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,2,0.2222222222222222,True,0.5527512251536549,0.43801150836802083,0.3153917651387289,0.32184255735462525,0.4185446973937089
Zach Cregger,4,0,4,1,3,3,0,0,0,0.75,0.75,0.75,1.5,10.9,2.73,1.1,0.27,57.73,BB,110.6,29.9,0.5179,22.1,71.5,Barbarian → Weapons,72.5,The Civil War on Drugs → Barbarian → Weapons,,,76.1,0.25,0.0,0.75,0.0,0.0,0.0,0,0.0,True,0.016074668907606386,-0.06134368976335481,-0.06893979832765493,0.35623741077068666,0.04349901080366681
Zack Snyder,11,3,8,6,2,2,0,0,0,0.25,0.455,0.25,0.705,-71.6,-6.51,-7.22,-0.66,48.49,OUT,91.1,19.4,0.4008,18.3,67.3,300 → Watchmen,66.5,Dawn of the Dead → 300 → Watchmen,57.4,Dawn of the Dead → 300 → Watchmen → Legend of Guardians: The Owls of Ga'Hoole → Sucker Punch,73.1,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0,0.0,True,-1.0415546468028705,-0.7368988919205891,-0.5643574603907104,-0.7784418907145639,-0.7934688602615989
